type;id;lat;lon;tags.amenity;tags.fixme;tags.name;tags.operator;tags.brand;tags.fuel:diesel;tags.wheelchair;tags.opening_hours;tags.brand:wikidata;tags.brand:wikipedia;tags.created_by;tags.addr:city;tags.addr:housenumber;tags.addr:postcode;tags.addr:street;tags.branch;tags.compressed_air;tags.website;tags.fuel:octane_95;tags.payment:cards;tags.self_service;tags.fuel:octane_98;tags.fuel:octane_100;tags.alt_name;tags.fuel:biogas;tags.fuel:cng;tags.fuel:HGV_diesel;tags.shop;tags.addr:country;tags.payment:american_express;tags.payment:maestro;tags.payment:mastercard;tags.payment:notes;tags.payment:visa;tags.maxheight;tags.payment:cash;tags.payment:coins;tags.payment:contactless;tags.payment:dkv;tags.payment:postfinance_card;tags.payment:reka;tags.payment:routex;tags.payment:v_pay;tags.payment:visa_electron;tags.fuel:1_25;tags.fuel:1_50;tags.fuel:GTL_diesel;tags.fuel:biodiesel;tags.fuel:e10;tags.fuel:e85;tags.fuel:electricity;tags.fuel:lpg;tags.fuel:octane_91;tags.fuel:GTL_diesel:name;tags.fuel:cng:maxheight;tags.fuel:octane_95:name;tags.fuel:octane_98:name;tags.fuel:others;tags.automated;tags.tenant;tags.opening_hours:covid19;tags.fuel:adblue;tags.level;tags.phone;tags.capacity;tags.cash_withdrawal;tags.cash_withdrawal:fee;tags.cash_withdrawal:purchase_required;tags.cash_withdrawal:type;tags.source;tags.currency:CHF;tags.currency:EUR;tags.payment:avia_card;tags.addr:place;tags.access;tags.contact:phone;tags.name:de;tags.vending;tags.vending_machine;tags.wheelchair:description;tags.car_wash;tags.designation;tags.contact:addr;tags.mapillary;tags.survey:date;tags.fuel:gasoline;tags.ref;tags.contact:email;tags.contact:fax;tags.contact:website;tags.note;tags.seamark:small_craft_facility:category;tags.seamark:type;tags.payment:bebeco;tags.url;tags.payment:credit_cards;tags.old_name;tags.ethanol;tags.ele;tags.payment:twint;tags.toilets:wheelchair;tags.check_date;tags.is_in;tags.tourism;tags.payment:debit_cards;tags.addr:housename;tags.check_date:opening_hours;tags.opening_hours:signed;tags.name:en;tags.internet_access;tags.fax;tags.toilets;tags.addr:state;tags.kiosk;tags.name:fr;tags.payment:others;tags.hgv;tags.payment:uta;tags.workshop;tags.description;tags.delivery:covid19;tags.takeaway:covid19;tags.email;tags.fuel:98E5;tags.fuel:gasoil;tags.fuel:2-cycle_mix;tags.atm;tags.payment:account_cards;tags.car;tags.seamark:information;tags.payment:postcard;tags.fuel:super;tags.waterway;tags.building;tags.source:addr;tags.payment:myone;tags.name:it;tags.repair;tags.sale;tags.payment:moveri_card;tags.fuel:propane;tags.internet_access:fee;tags.fuel:octane_80;tags.payment:diners_club;tags.fuel:octane_92;tags.addr:street:fr;tags.addr:full;tags.layer;tags.fuel:octane_96;tags.fuel:octane_99;tags.payment:post.ch;tags.addr:suburb;tags.self_service:conditional;tags.addr:street:de;tags.entrance;tags.fuel:100LL;tags.fuel:JetA1;tags.payment:avia;tags.payment:diners_club_international;tags.payment:socar_card;tags.payment:tamoil_card;tags.fuel:LH2;tags.fuel:v-power_diesel;tags.fuel:benzin;tags.fee;tags.name:signed;tags.noname;tags.fuel;tags.fuel:air;tags.payment:cryptocurrencies;tags.payment:electronic_purses;tags.fuel:octane_87;tags.payment:post_finance;tags.payment:reka_card;tags.covered;tags.payment:girocard;tags.fuel:diesel_plus;tags.construction;tags.payment:shell;tags.dog;tags.payment:hubrol_card
node;2466323687;47.3600319;8.0524957;fuel;;Voegtlin-Meyer;Voegtlin-Meyer, Aumattstrasse 2, CH-5210 Windisch;;yes;;24/7;;;;Unterentfelden;5;5035;Schinhuetweg;;;https://voegtlin-meyer.ch/tankstellen/standorte;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2468529775;47.0474889;7.1503735;fuel;;Seetankstelle Lüscherz;;Unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2468696425;47.12003;9.314663;fuel;;;;Socar;yes;;24/7;Q1622293;en:SOCAR;;;;;;;;https://www.socarenergy.ch/;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;+41 81 735 15 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2469122824;47.4721676;7.7583082;fuel;;Blitz-Garage AG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2469124932;47.4705075;7.7626736;fuel;;ecostop;;;;;24/7;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2021-07-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2471120934;47.1359348;8.6087761;fuel;;Tamoil;unknown;Tamoil;;;;Q706793;;;Oberägeri;44;6315;Hauptstrasse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2472551713;47.1827978;8.0757881;fuel;;;;AGROLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2472551725;47.207547;8.0372052;fuel;;;;Rudi Rüssel;yes;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2472551726;47.2102242;8.0213098;fuel;;;;AGROLA;yes;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2473205466;46.4654015;6.8948009;fuel;;;Mini Prix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2477003262;47.0802212;7.749732;fuel;;Touring Garage;;Flamol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2477003268;47.1141394;7.7797154;fuel;;midland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2477003483;47.1671418;7.7964588;fuel;;Avia;;Avia;;;;Q300147;de:Avia International;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2479965161;47.474544;9.5802881;fuel;;Coop;Coop Mineraloel;Coop;;yes;24/7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2480248159;46.9862062;8.4143711;fuel;;;;Agrola;yes;;;;;;;;;;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2492271906;46.4916516;8.7360699;fuel;;Tamoil;;Tamoil;;;;Q706793;en:Tamoil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2492760745;47.4605932;8.5254818;fuel;;;;Kompogas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2498353735;47.1151263;7.125019;fuel;;Agip;Garage des Rocs SA;;yes;;;;;;;;;;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2499977968;46.4568091;6.2187917;fuel;;;;;yes;;;;;;;;;;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2502417847;47.2239093;7.0834347;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2506241323;46.9806514;8.0563466;fuel;;;;Avia;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2507487722;46.7951982;10.2931467;fuel;;;;;yes;;24/7;;;;;;;;;;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2510201358;47.1649075;7.5948447;fuel;;;;Socar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2511874387;47.2242471;7.8937055;fuel;;Shell;;Shell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2511896139;47.1757596;8.1027455;fuel;;;;Agrola;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2513636432;47.3921617;8.67484;fuel;;AGROLA;;AGROLA;;;;;;;Volketswil;30;8604;Tolackerstrasse;;;;;;;;;;;;;;CH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2522474456;47.4570056;7.8070957;fuel;;Avia;;Avia;yes;;;Q300147;de:Avia International;;;;;;;;;yes;;;;;;;;;;;;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2522474461;47.465747;7.8025587;fuel;;Avia;;Avia;;;;Q300147;de:Avia International;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2522474533;47.3895748;7.8156986;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2525170200;46.5526159;7.3690339;fuel;;Discount Tankstelle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2549317450;47.5223356;9.4000416;fuel;;Agrola;;Agrola;;;;Q397351;de:Agrola;;Frasnacht;2;9320;Im Pünt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2563389409;47.4174703;9.1696618;fuel;;Coop Tankstelle;Coop Mineraloel;Coop;;;;;;;;;;;Flawil;;;;;;;;Coop Tankstelle Flawil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2563389449;47.4194044;9.1676119;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2563389451;47.4172251;9.1684557;fuel;;;;BP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2563389452;47.4170479;9.1710466;fuel;;;;Shell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2571051411;47.083383;8.1244828;fuel;;Agrola;Agrola;Agrola;;;;Q397351;de:Agrola;;Ruswil;;6017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2576637297;47.5037693;7.5541772;fuel;;Coop Tankstelle;Coop Mineraloel;Coop;yes;;;;;;Therwil;40;4106;Oberwilerstrasse;Therwil;;;yes;;;yes;;Coop Tankstelle Therwil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2576639883;47.4901182;7.6087693;fuel;;Coop Tankstelle;Coop Mineraloel;Coop;yes;;24/7;;;;Arlesheim;95;4144;Birseckstrasse;Arlesheim;;;yes;;;yes;;Coop Tankstelle Arlesheim;no;no;;;;;;;;;;;;;;;;;;;;;;no;;;no;no;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2576641031;46.9195617;9.5627521;fuel;;Coop Tankstelle;Coop;Coop;yes;;;;;;;;;;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2576644569;47.3274477;8.5299541;fuel;;Coop;Coop Mineraloel;Coop;yes;;Mo-Su 06:00-22:00;Q432564;;;Adliswil;114;8134;Zürichstrasse;Adliswil;yes;;yes;;;yes;;;;;;convenience;CH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2576974605;47.4768015;9.5775038;fuel;;BP;Zürcher;BP;yes;;24/7;Q152057;en:BP;;;;;;;;;yes;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2581670449;47.1765044;9.4670379;fuel;;MIGROL / AMAG Retail Buchs;MIGROL;;yes;;24/7;;;;Buchs (SG);100;9470;St. Gallerstrasse;;;;yes;;;;;;;;;;CH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AMAG Buchs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2582641124;47.2017912;7.7806456;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2586371626;47.1852865;7.7571212;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2589391996;47.2384314;7.2503148;fuel;;Agrola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2594087411;47.552469;8.873065;fuel;;AVIA;;Avia;yes;;;Q300147;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2594087412;47.5611502;8.8891118;fuel;;SOCAR Frauenfeld;SOCAR Energy Switzerland;Socar;yes;;;Q1622293;;;Frauenfeld;6;8500;Schaffhauserstrasse;Frauenfeld;;https://www.socarenergy.ch/;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2594087414;47.56378;8.8752947;fuel;;BP;BP;BP;yes;;;Q152057;;;;;;;;;;yes;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2595120167;47.3968788;8.4244498;fuel;;Garage Egger AG;A.H. Meyer & Cie;Avia;yes;;24/7;Q300147;;;Dietikon;;8953;Bernstrasse;;;http://avia.ch;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;+41 44 498 18 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2600727479;47.4117642;9.0690072;fuel;;Migrol Tankstelle Bazenheid;Migrol;Migrol;yes;;24/7;Q1747771;de:Migrol;;Bazenheid;7;9602;Wilerstrasse;Bazenheid;yes;https://www.migrol.ch/de/;yes;;yes;;;Migrol Bazenheid;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2601575151;47.0872891;8.3993287;fuel;;Avia;AVIA;Avia;;;;Q300147;;;Udligenswil;32;6044;Dorfstrasse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tankstelle Udligenswil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2603091588;47.5523233;8.8847762;fuel;;;NASA TS GmbH;Nasa;yes;;;;;;;;;;;;http://nasa-ts.ch/index.php/standorte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2608602835;47.4869096;7.7336613;fuel;;;;Ruedi Rüssel;yes;;;;;;;;;;;;;yes;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
node;2610776667;46.7988005;10.3044248;fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
